# tracker_enabled,true
# target_guids,23658da8-233b-4b62-9d1d-336fb653ecb5
# sample_rate_hz,10
# sample_interval_seconds,0.100000001
# machine_integrity_source,Sum(Modding.Blocks.Block.Health) / Sum(Modding.Blocks.Block.MaxHealth) over PlayerMachine.SimulationBlocks
# machine_health_sum_source,Sum(Modding.Blocks.Block.Health) over PlayerMachine.SimulationBlocks
# input_keys_held_source,UnityEngine.Input.GetKey over keyboard KeyCode values at sample time
# input_keys_down_source,UnityEngine.Input.GetKeyDown over keyboard KeyCode values since previous sample
# input_keys_up_source,UnityEngine.Input.GetKeyUp over keyboard KeyCode values since previous sample
# output_basename,Minimal Orbital Thrustcraft_260909_230621
sample_index,target_index,target_guid,target_name,elapsed_seconds,unity_time_seconds,input_keys_held,input_keys_down,input_keys_up,machine_integrity,machine_block_health_sum,machine_block_max_health_sum,machine_block_count,machine_cluster_count,target_block_health,target_block_max_health,x,y,z,rot_w,rot_x,rot_y,rot_z
636,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,63.6020508,5630.60986,,,F,1,0,0,5,1,0,0,-138.489044,-1710.69678,1795.5061,-0.883153439,0.469024122,-0.00191379129,-0.00726199755
637,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,63.7021484,5630.70996,,,,1,0,0,5,1,0,0,-139.324936,-1690.17163,1821.42249,-0.882639229,0.469991148,-0.00205159676,-0.00722189061
638,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,63.8022461,5630.81006,F,F,,1,0,0,5,1,0,0,-140.173706,-1669.10583,1846.53296,-0.882622778,0.470024735,-0.0020886492,-0.00703373412
639,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,63.9018555,5630.90967,,,F,1,0,0,5,1,0,0,-141.033203,-1647.5896,1870.93372,-0.827515781,0.561394811,-0.00142287789,-0.00716929184
640,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.0019531,5631.00977,,,,1,0,0,5,1,0,0,-141.903824,-1625.71338,1894.49011,-0.821332932,0.570402622,-0.00152665516,-0.00712006586
641,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.1020508,5631.10986,,,,1,0,0,5,1,0,0,-142.786163,-1603.49524,1917.1377,-0.821320355,0.57041955,-0.00170433603,-0.00718224607
642,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.2021484,5631.20996,,,,1,0,0,5,1,0,0,-143.680496,-1580.93628,1938.87781,-0.821416795,0.570279717,-0.00190526573,-0.00720798224
643,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.3022461,5631.31006,F,F,,1,0,0,5,1,0,0,-144.587006,-1558.03772,1959.7135,-0.819271863,0.573357582,-0.00195216993,-0.0071361931
644,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.4018555,5631.40967,,,F,1,0,0,5,1,0,0,-145.503998,-1534.8689,1979.74121,-0.772089779,0.63546896,-0.00162040407,-0.00734684011
645,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.5019531,5631.50977,,,,1,0,0,5,1,0,0,-146.432541,-1511.50049,1998.83545,-0.771218836,0.636524975,-0.00180102873,-0.00736894412
646,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.6020508,5631.60986,,,,1,0,0,5,1,0,0,-147.372925,-1487.94446,2016.98083,-0.771101534,0.636668444,-0.0018760825,-0.00722749671
647,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.7021484,5631.70996,,,,1,0,0,5,1,0,0,-148.325073,-1464.20117,2034.17554,-0.771166086,0.63659054,-0.00199687621,-0.00717189442
648,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.8022461,5631.81006,,,,1,0,0,5,1,0,0,-149.288956,-1440.27075,2050.41992,-0.771166801,0.636589468,-0.00216632942,-0.00714495732
649,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,64.9018555,5631.90967,,,,1,0,0,5,1,0,0,-150.264694,-1416.15381,2065.71533,-0.771052718,0.636724472,-0.00246524415,-0.00732705276
650,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.0019531,5632.00977,,,,1,0,0,5,1,0,0,-151.252655,-1391.85205,2080.0686,-0.771063745,0.636713743,-0.00251737447,-0.00708068395
651,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.1020508,5632.10986,,,,1,0,0,5,1,0,0,-152.252747,-1367.36584,2093.47852,-0.770771086,0.637068808,-0.00256796018,-0.00698098866
652,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.2021484,5632.20996,F,F,,1,0,0,5,1,0,0,-153.264877,-1342.69531,2105.94287,-0.768296182,0.640053093,-0.00261498964,-0.00679243449
653,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.3022461,5632.31006,,,F,1,0,0,5,1,0,0,-154.287292,-1317.89282,2117.56665,-0.716068625,0.697992682,-0.00216774782,-0.00687657017
654,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.4018555,5632.40967,,,,1,0,0,5,1,0,0,-155.320419,-1293.04883,2128.23657,-0.715279341,0.698804498,-0.00211827643,-0.00658537215
655,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.5019531,5632.50977,,,,1,0,0,5,1,0,0,-156.363983,-1268.17737,2137.9397,-0.715282321,0.698802412,-0.00219248794,-0.00645470899
656,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.6020508,5632.60986,,,,1,0,0,5,1,0,0,-157.417999,-1243.27881,2146.6748,-0.715349436,0.69873184,-0.00250955834,-0.00654355483
657,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.7021484,5632.70996,,,,1,0,0,5,1,0,0,-158.482834,-1218.35339,2154.44214,-0.715224624,0.698860705,-0.00261602993,-0.0063740816
658,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.8022461,5632.81006,,,,1,0,0,5,1,0,0,-159.558487,-1193.40137,2161.24609,-0.715379119,0.698702931,-0.00264859735,-0.00632101111
659,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,65.9018555,5632.90967,,,,1,0,0,5,1,0,0,-160.644821,-1168.42285,2167.08374,-0.715318739,0.69876653,-0.00267583551,-0.00611211546
660,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.0019531,5633.00977,,,,1,0,0,5,1,0,0,-161.74205,-1143.41785,2171.94995,-0.715272427,0.698811948,-0.00295228115,-0.00621501636
661,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.1020508,5633.10986,,,,1,0,0,5,1,0,0,-162.850433,-1118.3866,2175.84717,-0.715153515,0.698932469,-0.00319755916,-0.0062235198
662,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.2021484,5633.20996,,,,1,0,0,5,1,0,0,-163.970215,-1093.32947,2178.77563,-0.715128005,0.698959529,-0.00323086488,-0.006089231
663,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.3022461,5633.31006,,,,1,0,0,5,1,0,0,-165.101318,-1068.24646,2180.73633,-0.715146303,0.698939979,-0.00345678441,-0.00605943752
664,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.4018555,5633.40967,,,,1,0,0,5,1,0,0,-166.243896,-1043.13806,2181.72778,-0.715176344,0.698908746,-0.00359431817,-0.00604164461
665,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.5019531,5633.50977,,,,1,0,0,5,1,0,0,-167.398132,-1018.00403,2181.75,-0.715191126,0.698892653,-0.00377944717,-0.00604290934
666,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.6020508,5633.60986,,,,1,0,0,5,1,0,0,-168.564209,-992.844543,2180.80273,-0.715344071,0.698737681,-0.00380769977,-0.00584044214
667,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.7021484,5633.70996,,,,1,0,0,5,1,0,0,-169.741943,-967.659546,2178.88574,-0.715385616,0.698695898,-0.00387608563,-0.00570605882
668,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.8022461,5633.81006,,,,1,0,0,5,1,0,0,-170.931366,-942.448975,2175.99878,-0.715421438,0.698658168,-0.00405671494,-0.00570137333
669,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,66.9018555,5633.90967,,,,1,0,0,5,1,0,0,-172.132645,-917.213135,2172.14136,-0.715343654,0.698735952,-0.00427245721,-0.00577699766
670,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.0019531,5634.00977,,,,1,0,0,5,1,0,0,-173.345871,-891.952393,2167.31421,-0.715435624,0.698644161,-0.0041875625,-0.00554248132
671,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.1020508,5634.10986,,,,1,0,0,5,1,0,0,-174.570847,-866.666626,2161.51685,-0.715405762,0.698676169,-0.00419403799,-0.00535866339
672,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.2021484,5634.20996,,,,1,0,0,5,1,0,0,-175.807327,-841.356018,2154.74976,-0.715328336,0.698757768,-0.00411730958,-0.00510065677
673,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.3022461,5634.31006,,,,1,0,0,5,1,0,0,-177.054764,-816.020813,2147.01221,-0.715567172,0.698512673,-0.00425206823,-0.00505857356
674,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.4018555,5634.40967,,,,1,0,0,5,1,0,0,-178.313232,-790.660828,2138.30396,-0.715426922,0.698655367,-0.00440346869,-0.00506719481
675,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.5019531,5634.50977,,,,1,0,0,5,1,0,0,-179.582809,-765.276306,2128.62476,-0.715480745,0.698602319,-0.0043015969,-0.00486114249
676,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.6020508,5634.60986,,,,1,0,0,5,1,0,0,-180.863205,-739.867493,2117.97339,-0.715427577,0.698656142,-0.00443717698,-0.00482614292
677,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.7021484,5634.70996,,,,1,0,0,5,1,0,0,-182.154419,-714.434692,2106.34961,-0.71540761,0.698677123,-0.00448868936,-0.00471395766
678,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.8022461,5634.81006,,,,1,0,0,5,1,0,0,-183.456192,-688.978149,2093.75439,-0.715435743,0.698649466,-0.00448155543,-0.00453360053
679,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,67.9018555,5634.90967,,,,1,0,0,5,1,0,0,-184.768234,-663.498291,2080.20337,-0.715504527,0.698578954,-0.00458314549,-0.00444741361
680,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.0019531,5635.00977,,,,1,0,0,5,1,0,0,-186.090469,-637.995422,2065.7002,-0.71552211,0.698560894,-0.00466027576,-0.00437985407
681,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.1020508,5635.10986,,,,1,0,0,5,1,0,0,-187.422867,-612.469604,2050.2439,-0.715619385,0.698461175,-0.00475359336,-0.00428525172
682,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.2021484,5635.20996,,,,1,0,0,5,1,0,0,-188.765564,-586.920837,2033.82178,-0.715560317,0.698521614,-0.00482300436,-0.00421892246
683,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.3022461,5635.31006,,,,1,0,0,5,1,0,0,-190.118439,-561.349426,2016.42798,-0.715594888,0.698486209,-0.00489145285,-0.00414419547
684,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.4018555,5635.40967,,,,1,0,0,5,1,0,0,-191.481461,-535.755432,1998.06042,-0.715586305,0.698494554,-0.00499922689,-0.00408882601
685,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.5019531,5635.50977,,,,1,0,0,5,1,0,0,-192.854584,-510.139221,1978.71875,-0.715543926,0.698538065,-0.00505528413,-0.00400289707
686,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.6020508,5635.60986,,,,1,0,0,5,1,0,0,-194.237717,-484.501099,1958.40234,-0.715536237,0.698545873,-0.00512770889,-0.00391243864
687,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.7021484,5635.70996,,,,1,0,0,5,1,0,0,-195.630814,-458.841461,1937.11096,-0.71559149,0.698488474,-0.00525048189,-0.00389416376
688,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.8022461,5635.81006,,,,1,0,0,5,1,0,0,-197.033844,-433.160553,1914.84387,-0.715641439,0.698436677,-0.00535568548,-0.00386128342
689,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,68.9018555,5635.90967,,,,1,0,0,5,1,0,0,-198.446823,-407.458679,1891.60071,-0.715570867,0.698508441,-0.00545436377,-0.00380845019
690,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.0019531,5636.00977,,,,1,0,0,5,1,0,0,-199.86969,-381.736237,1867.38171,-0.71553576,0.698544025,-0.005545008,-0.00376644195
691,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.1020508,5636.10986,,,,1,0,0,5,1,0,0,-201.302338,-355.993713,1842.1864,-0.715543509,0.698536694,-0.00556721631,-0.00362272491
692,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.2021484,5636.20996,,,,1,0,0,5,1,0,0,-202.744675,-330.231506,1816.0144,-0.715532601,0.698546708,-0.00571711827,-0.00361358142
693,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.3022461,5636.31006,,,,1,0,0,5,1,0,0,-204.196609,-304.450104,1788.86475,-0.715534389,0.698544443,-0.00580559717,-0.00354862143
694,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.4018555,5636.40967,,,,1,0,0,5,1,0,0,-205.658051,-278.650024,1760.73694,-0.715467751,0.698612988,-0.00584331527,-0.00342080323
695,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.5019531,5636.50977,,,,1,0,0,5,1,0,0,-207.128799,-252.83197,1731.63013,-0.715456605,0.69862479,-0.00587882381,-0.00328957872
696,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.6020508,5636.60986,,,,1,0,0,5,1,0,0,-208.608688,-226.99649,1701.54407,-0.715399861,0.698682606,-0.00595795922,-0.00318321912
697,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.7021484,5636.70996,,,,1,0,0,5,1,0,0,-210.09758,-201.144379,1670.47778,-0.715448797,0.698631942,-0.00606253091,-0.00312257581
698,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.8022461,5636.81006,,,,1,0,0,5,1,0,0,-211.595306,-175.276276,1638.43079,-0.71545285,0.698627472,-0.00614502002,-0.00303053227
699,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,69.9018555,5636.90967,F,,,1,0,0,5,1,0,0,-213.1017,-149.392838,1605.40259,-0.715381801,0.698699594,-0.00625031302,-0.00296400976
700,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.0019531,5637.00977,,F,,1,0,0,5,1,0,0,-214.615143,-123.511047,1571.50854,-0.637752891,0.770210028,-0.00598100387,-0.00346729392
701,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.1020508,5637.10986,,,F,1,0,0,5,1,0,0,-216.135757,-97.7901688,1536.77307,-0.599857867,0.800077081,-0.00584788853,-0.00361726782
702,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.2021484,5637.20996,,,,1,0,0,5,1,0,0,-217.665176,-72.3452301,1501.08435,-0.599901021,0.800044596,-0.00591854425,-0.00352192833
703,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.3022461,5637.31006,,,,1,0,0,5,1,0,0,-219.203033,-47.1783447,1464.44971,-0.599896073,0.80004859,-0.00595187303,-0.00339538883
704,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.4018555,5637.40967,,,,1,0,0,5,1,0,0,-220.74913,-22.2906227,1426.86829,-0.599855065,0.800077915,-0.00614177901,-0.00340205152
705,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.5019531,5637.50977,,,,1,0,0,5,1,0,0,-222.30336,2.31673121,1388.33972,-0.599921465,0.800028384,-0.00618229713,-0.00327905803
706,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.6020508,5637.60986,,,,1,0,0,5,1,0,0,-223.865479,26.6426163,1348.86304,-0.599891424,0.800050795,-0.00624749344,-0.00317526958
707,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.7021484,5637.70996,,,,1,0,0,5,1,0,0,-225.435104,50.6855698,1308.43726,-0.599853098,0.80007869,-0.00636357302,-0.00313030719
708,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.8022461,5637.81006,,,,1,0,0,5,1,0,0,-227.011963,74.4440994,1267.06213,-0.599822521,0.800100923,-0.00648424169,-0.00308376318
709,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,70.9018555,5637.90967,,,,1,0,0,5,1,0,0,-228.595825,97.916481,1224.73682,-0.59975934,0.80014801,-0.00656006718,-0.00299240113
710,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.0019531,5638.00977,,F,,1,0,0,5,1,0,0,-230.185089,121.118149,1181.55042,-0.526301205,0.850267649,-0.00634251069,-0.0034293409
711,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.1020508,5638.10986,,,F,1,0,0,5,1,0,0,-231.779129,143.928757,1137.58484,-0.486131012,0.873856843,-0.00617917161,-0.00355870998
712,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.2021484,5638.20996,,,,1,0,0,5,1,0,0,-233.379318,166.211609,1092.76489,-0.486146241,0.873847902,-0.00628918316,-0.00348444073
713,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.3022461,5638.31006,,,,1,0,0,5,1,0,0,-234.985168,187.96553,1047.09753,-0.486143708,0.873849094,-0.00637614867,-0.00340412976
714,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.4018555,5638.40967,,,,1,0,0,5,1,0,0,-236.596176,209.188339,1000.58258,-0.486111462,0.873867035,-0.00642660912,-0.00328794844
715,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.5019531,5638.50977,,,,1,0,0,5,1,0,0,-238.211899,229.877533,953.219604,-0.486115456,0.873864472,-0.00651299115,-0.00320503628
716,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.6020508,5638.60986,,,,1,0,0,5,1,0,0,-239.831818,250.030533,905.00824,-0.486097425,0.873874187,-0.0066050482,-0.00312178303
717,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.7021484,5638.70996,F,F,,1,0,0,5,1,0,0,-241.454926,269.663544,855.982117,-0.447127342,0.894440591,-0.00652025966,-0.00328356773
718,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.8022461,5638.81006,,,F,1,0,0,5,1,0,0,-243.07843,288.784698,806.31958,-0.348070979,0.937440753,-0.00610070396,-0.00379057485
719,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,71.9018555,5638.90967,,,,1,0,0,5,1,0,0,-244.703979,307.158966,755.991882,-0.346453458,0.938039839,-0.00614680536,-0.00367027079
720,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.0019531,5639.00977,F,F,,1,0,0,5,1,0,0,-246.330811,324.77594,705.017944,-0.327525467,0.944815516,-0.0061070607,-0.00367641635
721,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.1020508,5639.10986,,,F,1,0,0,5,1,0,0,-247.955917,341.720459,653.5448,-0.219887882,0.975499451,-0.00570517732,-0.0041923956
722,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.2021484,5639.20996,,,,1,0,0,5,1,0,0,-249.580124,357.780487,601.621216,-0.216339499,0.976292729,-0.00575147802,-0.00410201168
723,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.3022461,5639.31006,,,,1,0,0,5,1,0,0,-251.202988,372.924133,549.262024,-0.216327891,0.976295471,-0.00579969911,-0.00399036473
724,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.4018555,5639.40967,,,,1,0,0,5,1,0,0,-252.824051,387.148987,496.469116,-0.216327012,0.97629559,-0.00586861931,-0.0038905479
725,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.5019531,5639.50977,,,,1,0,0,5,1,0,0,-254.44281,400.45224,443.244537,-0.21633561,0.976293981,-0.00590064796,-0.00377674541
726,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.6020508,5639.60986,,,,1,0,0,5,1,0,0,-256.058838,412.831451,389.590607,-0.216308102,0.976300359,-0.00592093263,-0.00366507168
727,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.7021484,5639.70996,,,,1,0,0,5,1,0,0,-257.671692,424.284485,335.51001,-0.216339856,0.976293385,-0.00596029358,-0.00357940793
728,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.8022461,5639.81006,,,,1,0,0,5,1,0,0,-259.281006,434.80957,281.005646,-0.216350511,0.97629112,-0.00600335468,-0.00347477803
729,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,72.9018555,5639.90967,,,,1,0,0,5,1,0,0,-260.886505,444.405151,226.080643,-0.216367513,0.976287425,-0.00604432682,-0.00338749285
730,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.0019531,5640.00977,,,,1,0,0,5,1,0,0,-262.487915,453.070007,170.738449,-0.216357812,0.976290107,-0.00601609005,-0.00329405349
731,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.1020508,5640.10986,,,,1,0,0,5,1,0,0,-264.084991,460.803314,114.983238,-0.216343418,0.976293325,-0.00604643673,-0.00322429906
732,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.2021484,5640.20996,F,F,,1,0,0,5,1,0,0,-265.677612,467.611481,58.8214264,-0.205871657,0.978555083,-0.00603642454,-0.00322188786
733,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.3022461,5640.31006,,,F,1,0,0,5,1,0,0,-267.263306,473.64447,2.36612034,-0.0601187795,0.998167872,-0.00553568499,-0.00400042487
734,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.4018555,5640.40967,,,,1,0,0,5,1,0,0,-268.842224,478.763489,-54.2083778,-0.0272244234,0.999606311,-0.00540261855,-0.00411003409
735,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.5019531,5640.50977,F,F,,1,0,0,5,1,0,0,-270.414642,482.896362,-110.830109,0.0166836716,0.999838173,-0.00520191016,-0.0042777895
736,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.6020508,5640.60986,,,F,1,0,0,5,1,0,0,-271.978302,486.217102,-167.401367,0.140538424,0.99005276,-0.0046101003,-0.00482254056
737,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.7021484,5640.70996,,,,1,0,0,5,1,0,0,-273.533417,488.572235,-223.720978,0.144535795,0.989477575,-0.00453850767,-0.00478908047
738,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.8022461,5640.81006,F,F,,1,0,0,5,1,0,0,-275.080261,489.951599,-279.755249,0.144533187,0.98947835,-0.00455018505,-0.00470831152
739,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,73.9018555,5640.90967,,,F,1,0,0,5,1,0,0,-276.618011,490.496948,-335.522125,0.258647501,0.965950012,-0.00397395995,-0.00513514411
740,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.0019531,5641.00977,F,,,1,0,0,5,1,0,0,-278.145874,490.21283,-390.84845,0.276834756,0.960896134,-0.00384173053,-0.00514683546
741,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.1020508,5641.10986,F,F,,1,0,0,5,1,0,0,-279.6633,489.169861,-445.697784,0.376588047,0.926359177,-0.003255883,-0.00543556828
742,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.2021484,5641.20996,,,F,1,0,0,5,1,0,0,-281.168732,487.506866,-499.964233,0.437535822,0.899179459,-0.00282079307,-0.00555889821
743,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.3022461,5641.31006,F,,,1,0,0,5,1,0,0,-282.661499,485.196503,-553.455139,0.437613219,0.899142325,-0.00280963117,-0.00547632482
744,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.4018555,5641.40967,,F,F,1,0,0,5,1,0,0,-284.141968,482.33194,-606.253723,0.52981019,0.848094642,-0.00217716582,-0.00565319089
745,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.5019531,5641.50977,,,,1,0,0,5,1,0,0,-285.608887,479.035187,-658.263916,0.555132091,0.831740737,-0.0019149296,-0.00566641986
746,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.6020508,5641.60986,,,,1,0,0,5,1,0,0,-287.061615,475.327179,-709.364502,0.555140197,0.831735909,-0.00183073385,-0.00561108766
747,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.7021484,5641.70996,,,,1,0,0,5,1,0,0,-288.500641,471.213562,-759.558289,0.555158854,0.831724048,-0.00177242176,-0.00553916302
748,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.8022461,5641.81006,,,,1,0,0,5,1,0,0,-289.926483,466.696747,-808.845093,0.555138469,0.831738353,-0.00171307311,-0.00545223197
749,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,74.9018555,5641.90967,,,,1,0,0,5,1,0,0,-291.339569,461.778839,-857.224609,0.555142999,0.831736088,-0.00168255134,-0.00533938361
750,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,75.0019531,5642.00977,,,,1,0,0,5,1,0,0,-292.740448,456.461914,-904.696899,0.555138767,0.831739485,-0.00160297309,-0.00528003694
751,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,75.1020508,5642.10986,,,,1,0,0,5,1,0,0,-294.129517,450.747833,-951.261841,0.555125535,0.831748843,-0.00151995709,-0.00521881087
752,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,75.2021484,5642.20996,,,,1,0,0,5,1,0,0,-295.507141,444.638397,-996.919495,0.555143476,0.831737757,-0.00144925527,-0.00510555319
753,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,75.3022461,5642.31006,,,,1,0,0,5,1,0,0,-296.873749,438.135376,-1041.67017,0.555204749,0.831697524,-0.00141132122,-0.00500496989
754,0,23658da8-233b-4b62-9d1d-336fb653ecb5,StartingBlock,75.4018555,5642.40967,,,,1,0,0,5,1,0,0,-298.229767,431.240417,-1085.51404,0.555135012,0.83174473,-0.00138527364,-0.00489279209
