# tracker_enabled,true
# target_guids,78a5b761-49c0-49b0-ba39-0c23a1ea12f7
# sample_rate_hz,10
# sample_interval_seconds,0.100000001
# machine_integrity_source,Sum(Modding.Blocks.Block.Health) / Sum(Modding.Blocks.Block.MaxHealth) over PlayerMachine.SimulationBlocks
# machine_health_sum_source,Sum(Modding.Blocks.Block.Health) over PlayerMachine.SimulationBlocks
# input_keys_held_source,UnityEngine.Input.GetKey over keyboard KeyCode values at sample time
# input_keys_down_source,UnityEngine.Input.GetKeyDown over keyboard KeyCode values since previous sample
# input_keys_up_source,UnityEngine.Input.GetKeyUp over keyboard KeyCode values since previous sample
# output_basename,MinimumCostOrbitalOpposedPair_260910_000944
sample_index,target_index,target_guid,target_name,elapsed_seconds,unity_time_seconds,input_keys_held,input_keys_down,input_keys_up,machine_integrity,machine_block_health_sum,machine_block_max_health_sum,machine_block_count,machine_cluster_count,target_block_health,target_block_max_health,x,y,z,rot_w,rot_x,rot_y,rot_z
224,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,22.404541,3626.94995,,,Q,1,0,0,3,1,0,0,-134.939133,135.559326,12.501359,-0.33865726,-0.00205872301,0.00285093626,0.940903246
225,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,22.5043945,3627.0498,,,,1,0,0,3,1,0,0,-108.06427,149.856445,12.6015797,-0.335667998,-0.00200563925,0.00289767585,0.941973865
226,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,22.6044922,3627.1499,,,,1,0,0,3,1,0,0,-80.8621979,163.317612,12.7039185,-0.335682303,-0.00194444309,0.00295121851,0.94196862
227,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,22.7045898,3627.25,,,,1,0,0,3,1,0,0,-53.333786,175.955322,12.808507,-0.335683793,-0.0018843225,0.00300444057,0.941968083
228,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,22.8044434,3627.34985,,,,1,0,0,3,1,0,0,-25.4791546,187.781418,12.9154797,-0.335681081,-0.00182397524,0.0030575539,0.941968977
229,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,22.904541,3627.44995,,,,1,0,0,3,1,0,0,2.70119047,198.807312,13.0257578,-0.335676968,-0.00176434813,0.00311094802,0.941970408
230,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.0043945,3627.5498,,,,1,0,0,3,1,0,0,31.2091312,209.043991,13.1406832,-0.335684448,-0.00170481158,0.00316489022,0.941967666
231,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.1044922,3627.6499,Q,Q,,1,0,0,3,1,0,0,59.9483032,218.615051,13.2577429,-0.247377828,-0.00193136279,0.00305041694,0.968912363
232,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.2045898,3627.75,,,Q,1,0,0,3,1,0,0,88.7723694,227.543335,13.3757792,-0.185732797,-0.00204792432,0.00296991924,0.982593656
233,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.3044434,3627.84985,,,,1,0,0,3,1,0,0,117.732918,235.58374,13.4964428,-0.185545161,-0.00197453657,0.0030150977,0.98262924
234,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.404541,3627.94995,Q,Q,,1,0,0,3,1,0,0,146.825882,242.754517,13.6197834,-0.185534522,-0.0019005175,0.00306062563,0.982631147
235,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.5043945,3628.0498,Q,,,1,0,0,3,1,0,0,175.963104,249.272522,13.7443762,-0.0597996488,-0.00219799159,0.00284286728,0.998203933
236,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.6044922,3628.1499,,,Q,1,0,0,3,1,0,0,204.999908,255.174591,13.869482,0.0250643548,-0.00234261365,0.00267882645,0.999679506
237,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.7045898,3628.25,,,,1,0,0,3,1,0,0,233.869965,260.179932,13.9964571,0.025361428,-0.00225274055,0.00270687276,0.999672115
238,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.8044434,3628.34985,,,,1,0,0,3,1,0,0,262.572296,264.298798,14.1253862,0.0253708325,-0.00216206163,0.00273576472,0.999672055
239,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,23.904541,3628.44995,,,,1,0,0,3,1,0,0,291.112152,267.536987,14.256402,0.0253648311,-0.00207187049,0.0027648143,0.999672294
240,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.0043945,3628.5498,,,,1,0,0,3,1,0,0,319.49472,269.901428,14.3896227,0.0253559742,-0.00198249822,0.00279413676,0.999672651
241,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.1044922,3628.6499,,,,1,0,0,3,1,0,0,347.725067,271.398438,14.5251675,0.0253668241,-0.00189268962,0.00282369507,0.999672472
242,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.2045898,3628.75,Q,Q,,1,0,0,3,1,0,0,375.808167,272.033997,14.6631479,0.0253512319,-0.00180387043,0.00285352138,0.999672949
243,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.3044434,3628.84985,Q,,,1,0,0,3,1,0,0,403.750366,272.043732,14.8023424,0.15146108,-0.00205984991,0.00263438839,0.98845762
244,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.404541,3628.94995,,,Q,1,0,0,3,1,0,0,431.452606,271.579834,14.9416494,0.270136595,-0.00226084166,0.00237796409,0.962816417
245,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.5043945,3629.0498,Q,Q,,1,0,0,3,1,0,0,458.678802,270.389252,15.0818987,0.275278628,-0.0021689916,0.0023700262,0.961359143
246,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.6044922,3629.1499,Q,,,1,0,0,3,1,0,0,485.542908,268.703796,15.2221889,0.407106429,-0.00237201876,0.00204726006,0.913375437
247,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.7045898,3629.25,,,Q,1,0,0,3,1,0,0,511.925934,266.609406,15.3618135,0.467510045,-0.00239168876,0.00186391163,0.883982599
248,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.8044434,3629.34985,,,,1,0,0,3,1,0,0,537.586487,264.002655,15.5008259,0.467556834,-0.00227905461,0.00184083497,0.88395822
249,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,24.904541,3629.44995,,,,1,0,0,3,1,0,0,562.53656,260.896362,15.6392927,0.467532307,-0.00216654129,0.00181816262,0.883971453
250,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.0043945,3629.5498,,,,1,0,0,3,1,0,0,586.780579,257.292877,15.777317,0.467538238,-0.00205406151,0.00179546524,0.883968651
251,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.1044922,3629.6499,,,,1,0,0,3,1,0,0,610.322571,253.194397,15.9149961,0.467528373,-0.00194152375,0.00177290814,0.883974195
252,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.2045898,3629.75,Q,Q,,1,0,0,3,1,0,0,633.166321,248.602722,16.0524292,0.46750176,-0.0018292868,0.00175058772,0.8839885
253,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.3044434,3629.84985,Q,,,1,0,0,3,1,0,0,655.499756,243.657532,16.1893349,0.575490415,-0.00192051334,0.00148378289,0.817804992
254,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.404541,3629.94995,,,Q,1,0,0,3,1,0,0,677.407043,238.538651,16.3250751,0.683073223,-0.00199378165,0.00115891045,0.730346322
255,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.5043945,3630.0498,,,,1,0,0,3,1,0,0,698.525574,233.30336,16.4589691,0.685342908,-0.00188586861,0.00109188491,0.728217304
256,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.6044922,3630.1499,,,,1,0,0,3,1,0,0,718.825317,227.967346,16.5909901,0.685368419,-0.00177430944,0.00103140681,0.728193641
257,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.7045898,3630.25,,,,1,0,0,3,1,0,0,738.308777,222.531708,16.7212257,0.685348809,-0.0016619669,0.000970471883,0.728212416
258,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.8044434,3630.34985,,,,1,0,0,3,1,0,0,756.97699,216.997787,16.8497486,0.685322225,-0.00155085849,0.000910470902,0.728237808
259,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,25.904541,3630.44995,,,,1,0,0,3,1,0,0,774.829834,211.367035,16.9766235,0.685335815,-0.0014390467,0.000850063574,0.72822535
260,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.0043945,3630.5498,,,,1,0,0,3,1,0,0,791.867188,205.6409,17.1019192,0.685354054,-0.00132746948,0.000790308462,0.728208423
261,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.1044922,3630.6499,,,,1,0,0,3,1,0,0,808.088928,199.820694,17.2256947,0.685328364,-0.00121692289,0.000731713662,0.728232861
262,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.2045898,3630.75,,,,1,0,0,3,1,0,0,823.495117,193.907654,17.3480167,0.68534112,-0.00110437663,0.000671229209,0.728221118
263,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.3044434,3630.84985,,,,1,0,0,3,1,0,0,838.085693,187.902939,17.4689465,0.68534714,-0.00099297578,0.000611848081,0.728215635
264,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.404541,3630.94995,,,,1,0,0,3,1,0,0,851.860596,181.807602,17.5885429,0.685318828,-0.00088116969,0.000552970916,0.728242517
265,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.5043945,3631.0498,,,,1,0,0,3,1,0,0,864.819885,175.622665,17.7068691,0.685319543,-0.000769212958,0.000494499342,0.72824198
266,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.6044922,3631.1499,,,,1,0,0,3,1,0,0,876.963318,169.34906,17.8239841,0.685330153,-0.000657219905,0.00043620076,0.728232205
267,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.7045898,3631.25,,,,1,0,0,3,1,0,0,888.290955,162.987625,17.9399433,0.685338318,-0.000545097282,0.000377543445,0.728224576
268,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.8044434,3631.34985,,,,1,0,0,3,1,0,0,898.802673,156.539185,18.0548058,0.685322762,-0.000434328511,0.00031975453,0.728239357
269,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,26.904541,3631.44995,,,,1,0,0,3,1,0,0,908.498352,150.004456,18.1686287,0.685327709,-0.000323608401,0.000261399517,0.728234708
270,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.0043945,3631.5498,,,,1,0,0,3,1,0,0,917.377869,143.384094,18.2814617,0.685326457,-0.000213304433,0.00020343122,0.72823596
271,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.1044922,3631.6499,,,,1,0,0,3,1,0,0,925.441101,136.678711,18.3933601,0.685324669,-0.000102050122,0.000144462378,0.728237689
272,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.2045898,3631.75,,,,1,0,0,3,1,0,0,932.687805,129.888855,18.5043716,0.685339153,8.84424844E-06,8.52737576E-05,0.728224039
273,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.3044434,3631.84985,,,,1,0,0,3,1,0,0,939.117859,123.014999,18.6145477,0.68534106,0.000120064993,2.51958681E-05,0.728222251
274,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.404541,3631.94995,,,,1,0,0,3,1,0,0,944.731079,116.057594,18.7239342,0.685335517,0.000229802579,-3.34133947E-05,0.728227437
275,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.5043945,3632.0498,,,,1,0,0,3,1,0,0,949.5271,109.017021,18.8325729,0.685358405,0.000338715792,-9.13829208E-05,0.728205919
276,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.6044922,3632.1499,E,E,,1,0,0,3,1,0,0,953.509399,101.893867,18.9405117,0.682256162,0.000447772414,-0.000152341177,0.731113136
277,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.7045898,3632.25,,,,1,0,0,3,1,0,0,956.943604,94.6905441,19.0476646,0.573201478,0.000526940625,-0.000270775985,0.819414318
278,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.8044434,3632.34985,,,E,1,0,0,3,1,0,0,959.844238,87.2589417,19.1539135,0.516899228,0.000616310048,-0.000338119949,0.856046021
279,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,27.904541,3632.44995,E,E,,1,0,0,3,1,0,0,962.000916,79.4312744,19.2592278,0.516816318,0.000725592836,-0.000367386849,0.85609597
280,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.0043945,3632.5498,E,,,1,0,0,3,1,0,0,963.634338,71.3079453,19.3635902,0.404456049,0.00077962986,-0.000486890262,0.91455698
281,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.1044922,3632.6499,,,E,1,0,0,3,1,0,0,964.971924,62.9236984,19.4668522,0.22787407,0.000776979432,-0.000634298485,0.973690152
282,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.2045898,3632.75,,,,1,0,0,3,1,0,0,965.98407,53.9562569,19.5685558,0.196516737,0.00085095776,-0.000647173147,0.980499923
283,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.3044434,3632.84985,,,,1,0,0,3,1,0,0,966.643799,44.2372627,19.6684914,0.196590662,0.000945181469,-0.000634113676,0.980485022
284,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.404541,3632.94995,,,,1,0,0,3,1,0,0,966.954285,33.7726402,19.7666931,0.196593001,0.0010406482,-0.000621346582,0.980484486
285,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.5043945,3633.0498,E,E,,1,0,0,3,1,0,0,966.916138,22.5658627,19.8631973,0.192684352,0.00113247335,-0.00061349076,0.981259942
286,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.6044922,3633.1499,E,,,1,0,0,3,1,0,0,966.642639,10.8539238,19.9581757,0.0533598736,0.00112537458,-0.000754416047,0.998574436
287,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.7045898,3633.25,,,,1,0,0,3,1,0,0,966.280579,-1.22312021,20.0515614,-0.13402696,0.00104287127,-0.000925750704,0.990976691
288,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.8044434,3633.34985,,,E,1,0,0,3,1,0,0,966.020386,-13.8759232,20.1425915,-0.184666127,0.00105852028,-0.000936795375,0.982800305
289,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,28.904541,3633.44995,,,,1,0,0,3,1,0,0,965.984985,-27.292778,20.2306995,-0.184581354,0.00112149771,-0.000893778284,0.982816219
290,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.0043945,3633.5498,,,,1,0,0,3,1,0,0,966.17157,-41.461792,20.3159256,-0.18458958,0.00118445104,-0.000850913522,0.98281467
291,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.1044922,3633.6499,,,,1,0,0,3,1,0,0,966.579102,-56.3827095,20.3982925,-0.184583157,0.00124727574,-0.00080797635,0.982815742
292,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.2045898,3633.75,,,,1,0,0,3,1,0,0,967.20636,-72.0552826,20.4778156,-0.184577852,0.00131084386,-0.00076443993,0.982816696
293,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.3044434,3633.84985,,,,1,0,0,3,1,0,0,968.052124,-88.478981,20.554512,-0.184577465,0.00137392431,-0.000720816082,0.982816815
294,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.404541,3633.94995,,,,1,0,0,3,1,0,0,969.115112,-105.652481,20.6283989,-0.184572563,0.00143593794,-0.000677084608,0.98281765
295,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.5043945,3634.0498,,,,1,0,0,3,1,0,0,970.393982,-123.573517,20.6994858,-0.184564844,0.00149958779,-0.000632367213,0.982819021
296,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.6044922,3634.1499,,,,1,0,0,3,1,0,0,971.887207,-142.2397,20.7677841,-0.184567466,0.00156316033,-0.000587372284,0.982818425
297,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.7045898,3634.25,,,,1,0,0,3,1,0,0,973.593201,-161.648361,20.8333111,-0.184571505,0.00162618689,-0.000542178692,0.98281759
298,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.8044434,3634.34985,,,,1,0,0,3,1,0,0,975.510498,-181.796616,20.8960762,-0.184538513,0.00168696349,-0.000496891618,0.98282373
299,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,29.904541,3634.44995,,,,1,0,0,3,1,0,0,977.637329,-202.681427,20.9561005,-0.184532106,0.00175016536,-0.000451360218,0.982824922
300,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.0043945,3634.5498,Q,Q,,1,0,0,3,1,0,0,979.96759,-224.288132,21.0134182,-0.173358172,0.00181700208,-0.000386046391,0.984857142
301,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.1044922,3634.6499,Q,,,1,0,0,3,1,0,0,982.37616,-246.34787,21.0685349,-0.022933824,0.0019205258,-6.24747627E-05,0.999735177
302,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.2045898,3634.75,Q,,,1,0,0,3,1,0,0,984.723938,-268.747101,21.1219807,0.165149003,0.00197888236,0.000332730357,0.986266673
303,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.3044434,3634.84985,,,Q,1,0,0,3,1,0,0,986.884827,-291.466034,21.1742344,0.34454155,0.00197851215,0.000708115229,0.938768744
304,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.404541,3634.94995,,,,1,0,0,3,1,0,0,988.552124,-314.691711,21.2265587,0.362924576,0.00206657662,0.000742245989,0.931815982
305,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.5043945,3635.0498,Q,Q,,1,0,0,3,1,0,0,989.620728,-338.483063,21.2793999,0.36687848,0.00216656341,0.000746261037,0.930266082
306,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.6044922,3635.1499,Q,,,1,0,0,3,1,0,0,990.261108,-362.628174,21.3320274,0.493427128,0.00214597699,0.00103700906,0.869783878
307,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.7045898,3635.25,,,Q,1,0,0,3,1,0,0,990.457214,-386.960876,21.3845654,0.596222043,0.00211161841,0.00126240868,0.802815855
308,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.8044434,3635.34985,,,,1,0,0,3,1,0,0,989.851379,-411.508606,21.4387226,0.597063243,0.00221798127,0.00122463843,0.802190185
309,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,30.904541,3635.44995,,,,1,0,0,3,1,0,0,988.426941,-436.259277,21.4945869,0.597048938,0.00232453668,0.00118586083,0.802200615
310,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.0043945,3635.5498,,,,1,0,0,3,1,0,0,986.184082,-461.208588,21.552166,0.596988142,0.00243071071,0.00114722701,0.802245557
311,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.1044922,3635.6499,,,,1,0,0,3,1,0,0,983.122925,-486.351868,21.6114674,0.596981406,0.00253752572,0.00110807596,0.802250326
312,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.2045898,3635.75,,,,1,0,0,3,1,0,0,979.243896,-511.684265,21.6724873,0.596973002,0.00264500221,0.00106858776,0.802256286
313,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.3044434,3635.84985,,,,1,0,0,3,1,0,0,974.547424,-537.200684,21.7352257,0.596959352,0.00275341491,0.0010290246,0.802266121
314,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.404541,3635.94995,,,,1,0,0,3,1,0,0,969.034607,-562.895447,21.799675,0.596965373,0.00286052865,0.000990616274,0.802261353
315,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.5043945,3636.0498,,,,1,0,0,3,1,0,0,962.705994,-588.763123,21.8658257,0.596953809,0.00296711666,0.00095250929,0.802269638
316,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.6044922,3636.1499,,,,1,0,0,3,1,0,0,955.562622,-614.797791,21.9336739,0.596932471,0.00307436357,0.000914148404,0.802285135
317,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.7045898,3636.25,,,,1,0,0,3,1,0,0,947.605957,-640.993225,22.0032005,0.596957386,0.00318213995,0.000875617028,0.802266181
318,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.8044434,3636.34985,,,,1,0,0,3,1,0,0,938.837585,-667.34314,22.0743885,0.596919775,0.00328808045,0.000838509528,0.802293837
319,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,31.904541,3636.44995,,,,1,0,0,3,1,0,0,929.25946,-693.840698,22.1472187,0.596911788,0.00339487731,0.000800539914,0.80229938
320,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.0043945,3636.5498,,,,1,0,0,3,1,0,0,918.873779,-720.479065,22.2216682,0.59693259,0.00350104715,0.000763217569,0.802283466
321,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.1044922,3636.6499,,,,1,0,0,3,1,0,0,907.682861,-747.251221,22.2977142,0.59694767,0.00360685796,0.000726201921,0.802271664
322,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.2045898,3636.75,,,,1,0,0,3,1,0,0,895.689453,-774.149719,22.3753262,0.596928358,0.00371261733,0.000689339708,0.802285731
323,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.3044434,3636.84985,,,,1,0,0,3,1,0,0,882.896606,-801.167114,22.4544735,0.596938312,0.00381783792,0.000653654221,0.802277803
324,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.404541,3636.94995,,,,1,0,0,3,1,0,0,869.307922,-828.295837,22.5351334,0.596934021,0.0039231875,0.000617722922,0.802280545
325,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.5043945,3637.0498,,,,1,0,0,3,1,0,0,854.927063,-855.528076,22.6172676,0.596943438,0.00402863324,0.000581836561,0.802273035
326,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.6044922,3637.1499,,,,1,0,0,3,1,0,0,839.758057,-882.85614,22.7008495,0.596924782,0.00413415767,0.000545185292,0.802286386
327,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.7045898,3637.25,,,,1,0,0,3,1,0,0,823.80542,-910.272217,22.7858486,0.596930802,0.0042396877,0.000508512603,0.80228138
328,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.8044434,3637.34985,,,,1,0,0,3,1,0,0,807.073914,-937.768616,22.8722363,0.59691596,0.00434504822,0.000471853971,0.80229193
329,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,32.904541,3637.44995,,,,1,0,0,3,1,0,0,789.568726,-965.337524,22.9599838,0.596881986,0.00444813678,0.000437277864,0.802316546
330,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.0043945,3637.5498,,,,1,0,0,3,1,0,0,771.295105,-992.971741,23.0490685,0.596907973,0.00455166819,0.000402798469,0.802296698
331,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.1044922,3637.6499,,,,1,0,0,3,1,0,0,752.258667,-1020.66406,23.1394749,0.596884787,0.00465530157,0.000367562956,0.802313387
332,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.2045898,3637.75,,,,1,0,0,3,1,0,0,732.465698,-1048.40759,23.2311897,0.59685111,0.00475892611,0.000332277821,0.802337825
333,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.3044434,3637.84985,,,,1,0,0,3,1,0,0,711.922668,-1076.19592,23.3242016,0.596829474,0.00486122863,0.000298664119,0.802353382
334,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.404541,3637.94995,,,,1,0,0,3,1,0,0,690.635742,-1104.02307,23.4185181,0.596896708,0.00496489787,0.000264991919,0.802302778
335,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.5043945,3638.0498,,,,1,0,0,3,1,0,0,668.611267,-1131.88403,23.5141506,0.59695524,0.00506921858,0.000231494923,0.802258551
336,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.6044922,3638.1499,,,,1,0,0,3,1,0,0,645.854858,-1159.77429,23.6111355,0.596998096,0.00517200213,0.000199210539,0.802226007
337,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.7045898,3638.25,,,,1,0,0,3,1,0,0,622.373169,-1187.68982,23.7095089,0.597066879,0.00527553353,0.000166360202,0.802174151
338,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.8044434,3638.34985,,,,1,0,0,3,1,0,0,598.171997,-1215.62805,23.8093204,0.597033918,0.00537816482,0.000133536654,0.802197993
339,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,33.904541,3638.44995,Q,Q,,1,0,0,3,1,0,0,573.268188,-1243.58386,23.9105606,0.606151044,0.00547904009,0.000163250385,0.795330763
340,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.0043945,3638.5498,,,Q,1,0,0,3,1,0,0,547.905029,-1271.45813,24.0118217,0.697342694,0.00552330306,0.000783708412,0.71671623
341,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.1044922,3638.6499,,,,1,0,0,3,1,0,0,521.861084,-1299.16418,24.1157799,0.701377511,0.00562038692,0.000764023454,0.712767422
342,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,34.2045898,3638.75,Q,Q,,1,0,0,3,1,0,0,495.083252,-1326.68616,24.223175,0.701354206,0.00572076812,0.00071405177,0.712789714
